Time,Temperature (C)
11:29:05,19.8
11:29:06,19.8
11:29:07,19.8
11:29:08,19.8
11:29:10,19.8
11:29:11,19.8
11:29:12,19.8
11:29:14,19.8
11:29:16,19.8
11:29:17,19.8
11:29:18,19.8
11:29:20,19.8
11:29:21,19.8
11:29:22,19.8
11:29:23,19.8
11:29:26,19.8
11:29:27,19.8
11:29:28,19.8
11:29:30,19.8
11:29:31,19.8
11:29:32,19.8
11:29:33,19.8
11:29:35,19.8
11:29:36,19.8
11:29:37,19.8
11:29:38,19.8
11:29:40,19.8
11:29:41,19.8
11:29:42,19.8
11:29:43,19.8
11:29:45,19.8
11:29:46,19.8
11:29:47,19.8
11:29:48,19.8
11:29:50,19.8
11:29:51,19.8
11:29:52,19.8
11:29:53,19.8
11:29:55,19.8
11:29:56,19.8
11:29:57,19.8
11:29:58,19.8
11:30:00,19.8
11:30:01,19.8
11:30:02,19.8
11:30:03,19.8
11:30:05,19.8
11:30:06,19.8
11:30:07,19.8
11:30:09,19.8
11:30:10,19.8
11:30:11,19.8
11:30:12,19.8
11:30:14,19.8
11:30:15,19.8
11:30:16,19.8
11:30:17,19.8
11:30:18,19.8
11:30:20,19.8
11:30:21,19.8
11:30:22,19.8
11:30:23,19.8
11:30:25,19.8
11:30:26,19.8
11:30:27,19.8
11:30:28,19.8
11:30:30,19.9
11:30:31,19.8
11:30:32,19.9
11:30:33,19.9
11:30:34,19.8
11:30:36,19.9
11:30:37,19.8
11:30:38,19.9
11:30:39,19.9
11:30:41,19.9
11:30:42,19.9
11:30:43,19.9
11:30:45,19.9
11:30:46,19.9
11:30:47,19.9
11:30:48,19.9
11:30:53,19.9
11:30:56,19.9
11:30:57,19.9
11:30:58,19.9
11:31:00,19.9
11:31:01,19.9
11:31:02,19.9
11:31:04,19.9
11:31:05,19.9
11:31:06,19.9
11:31:09,19.9
11:31:10,19.9
11:31:11,19.9
11:31:12,19.9
11:31:14,19.9
11:31:15,19.9
11:31:16,19.9
11:31:17,19.9
11:31:19,19.9
11:31:20,19.9
11:31:21,19.9
11:31:22,19.9
11:31:24,19.9
11:31:25,19.9
11:31:26,19.9
11:31:27,19.9
11:31:29,19.9
11:31:30,19.9
11:31:31,19.9
11:31:33,19.9
11:31:34,19.9
11:31:35,19.9
11:31:36,19.9
11:31:38,19.9
11:31:39,19.9
11:31:40,19.9
11:31:41,19.9
11:31:43,19.9
11:31:44,19.9
11:31:45,19.9
11:31:46,19.9
11:31:48,19.9
11:31:49,19.9
11:31:50,19.9
11:31:51,19.9
11:31:53,19.9
11:31:54,19.9
11:31:55,19.9
11:31:57,19.9
11:31:58,19.9
11:31:59,19.9
11:32:00,19.9
11:32:02,19.9
11:32:03,19.9
11:32:04,19.9
11:32:05,19.9
11:32:07,19.9
11:32:08,19.9
11:32:09,19.9
11:32:11,19.9
11:32:12,19.9
11:32:13,19.9
11:32:14,19.9
11:32:16,19.9
11:32:17,19.9
11:32:18,19.9
11:32:19,19.9
11:32:21,19.9
11:32:22,19.9
11:32:23,19.9
11:32:25,19.9
11:32:26,19.9
11:32:27,19.9
11:32:28,19.9
11:32:29,19.9
11:32:31,19.9
11:32:32,19.9
11:32:33,19.9
11:32:34,19.9
11:32:36,19.9
11:32:37,19.9
11:32:38,19.9
11:32:39,19.9
11:32:41,19.9
11:32:42,19.9
11:32:43,19.9
11:32:44,19.9
11:32:46,19.9
11:32:47,19.9
11:32:48,19.9
11:32:49,19.9
11:32:51,19.9
11:32:52,19.9
11:32:53,19.9
11:32:54,19.9
11:32:56,19.9
11:32:57,19.9
11:32:58,19.9
11:33:00,19.9
11:33:01,19.9
11:33:02,19.9
11:33:03,19.9
11:33:04,19.9
11:33:06,19.9
11:33:07,19.9
11:33:08,19.9
11:33:10,19.9
11:33:11,19.9
11:33:12,19.9
11:33:13,19.9
11:33:15,19.9
11:33:17,19.9
11:33:18,19.9
11:33:20,19.9
11:33:21,19.9
11:33:22,19.9
11:33:23,19.9
11:33:25,19.9
11:33:26,19.9
11:33:27,19.9
11:33:28,19.9
11:33:30,19.9
11:33:31,19.9
11:33:32,19.9
11:33:33,19.9
11:33:35,19.9
11:33:36,19.9
11:33:37,19.9
11:33:38,19.9
11:33:40,19.9
11:33:41,19.9
11:33:42,19.9
11:33:44,19.9
11:33:45,19.9
11:33:46,19.9
11:33:47,19.9
11:33:48,19.9
11:33:50,19.9
11:33:51,19.9
11:33:52,19.9
11:33:53,19.9
11:33:54,19.9
11:33:56,19.9
11:33:57,19.9
11:33:58,19.9
11:33:59,19.9
11:34:01,19.9
11:34:02,19.9
11:34:03,19.9
11:34:04,19.9
11:34:07,19.9
11:34:08,19.9
11:34:09,19.9
11:34:11,19.9
11:34:12,19.9
11:34:13,19.9
11:34:14,19.9
11:34:16,19.9
11:34:17,19.9
11:34:18,19.9
11:34:19,19.9
11:34:20,19.9
11:34:22,19.9
11:34:23,19.9
11:34:24,19.9
11:34:26,19.9
11:34:27,19.9
11:34:28,19.9
11:34:29,19.9
11:34:30,19.9
11:34:32,19.9
11:34:33,19.9
11:34:34,19.9
11:34:35,19.9
11:34:37,19.9
11:34:38,19.9
11:34:39,19.9
11:34:40,19.9
11:34:42,19.9
11:34:43,19.9
11:34:44,19.9
11:34:45,19.9
11:34:47,19.9
11:34:48,19.9
11:34:49,19.9
11:34:50,19.9
11:34:51,19.9
11:34:53,19.9
11:34:54,19.9
11:34:55,19.9
11:34:56,19.9
11:34:57,19.9
11:34:59,19.9
11:35:00,19.9
11:35:01,19.9
11:35:02,19.9
11:35:04,19.9
11:35:05,19.9
11:35:06,19.9
11:35:08,19.9
11:35:09,19.9
11:35:10,19.9
11:35:11,19.9
11:35:13,19.9
11:35:14,19.9
11:35:15,19.9
11:35:16,19.9
11:35:18,19.9
11:35:19,19.9
11:35:20,19.9
11:35:22,19.9
11:35:23,19.9
11:35:24,19.9
11:35:25,19.9
11:35:27,19.9
11:35:28,19.9
11:35:29,19.9
11:35:30,19.9
11:35:32,19.9
11:35:33,19.9
11:35:34,19.9
11:35:36,19.9
11:35:37,19.9
11:35:38,19.9
11:35:39,19.9
11:35:40,19.9
11:35:42,19.9
11:35:43,19.9
11:35:44,19.9
11:35:45,19.9
11:35:47,19.9
11:35:48,19.9
11:35:49,19.9
11:35:50,19.9
11:35:52,19.9
11:35:53,19.9
11:35:54,19.9
11:35:55,19.9
11:35:57,19.9
11:35:58,19.9
11:35:59,19.9
11:36:01,19.9
11:36:02,19.9
11:36:03,19.9
11:36:04,19.9
11:36:06,19.9
11:36:07,19.9
11:36:08,19.9
11:36:09,19.9
11:36:11,19.9
11:36:12,19.9
11:36:13,19.9
11:36:14,19.9
11:36:16,19.9
11:36:17,19.9
11:36:18,19.9
11:36:19,19.9
11:36:21,19.9
11:36:22,19.9
11:36:23,19.9
11:36:25,19.9
11:36:26,19.9
11:36:27,19.9
11:36:28,19.9
11:36:29,19.9
11:36:31,19.9
11:36:32,19.9
11:36:34,19.9
11:36:36,19.9
11:36:37,19.9
11:36:38,19.9
11:36:39,19.9
11:36:41,19.9
11:36:42,19.9
11:36:43,19.9
11:36:44,19.9
11:36:46,19.9
11:36:47,19.9
11:36:48,19.9
11:36:49,19.9
11:36:51,19.9
11:36:52,19.9
11:36:53,19.9
11:36:54,19.9
11:36:55,19.9
11:36:57,19.9
11:36:58,19.9
11:36:59,19.9
11:37:00,19.9
11:37:02,19.9
11:37:03,19.9
11:37:04,19.9
11:37:05,19.9
11:37:07,19.9
11:37:08,19.9
11:37:09,19.9
11:37:11,19.9
11:37:12,19.9
11:37:13,19.9
11:37:14,19.9
11:37:16,19.9
11:37:17,19.9
11:37:18,19.9
11:37:20,19.9
11:37:21,19.9
11:37:22,19.9
11:37:23,19.9
11:37:24,19.9
11:37:26,19.9
11:37:27,19.9
11:37:28,19.9
11:37:29,19.9
11:37:31,19.9
11:37:32,19.9
11:37:33,19.9
11:37:35,19.9
11:37:36,19.9
11:37:37,19.9
11:37:38,19.9
11:37:40,19.9
11:37:41,19.9
11:37:42,19.9
11:37:43,19.9
11:37:45,19.9
11:37:46,19.9
11:37:47,19.9
11:37:48,19.9
11:37:49,19.9
11:37:51,19.9
11:37:52,19.9
11:37:53,19.9
11:37:55,19.9
11:37:56,19.9
11:37:57,19.9
11:37:58,19.9
11:38:00,19.9
11:38:01,19.9
11:38:02,19.9
11:38:03,19.9
11:38:05,19.9
11:38:06,19.9
11:38:07,19.9
11:38:08,19.9
11:38:10,19.9
11:38:11,19.9
11:38:12,19.9
11:38:14,19.9
11:38:15,19.9
11:38:16,19.9
11:38:17,19.9
11:38:19,19.9
11:38:20,19.9
11:38:21,19.9
11:38:22,19.9
11:38:24,19.9
11:38:25,19.9
11:38:26,19.9
11:38:28,19.9
11:38:29,19.9
11:38:30,19.9
11:38:31,19.9
11:38:33,19.9
11:38:34,19.9
11:38:35,19.9
11:38:36,19.9
11:38:38,19.9
11:38:39,19.9
11:38:40,19.9
11:38:41,19.9
11:38:43,19.9
11:38:44,19.9
11:38:45,19.9
11:38:46,19.9
11:38:48,19.9
11:38:49,19.9
11:38:50,19.9
11:38:52,19.9
11:38:53,19.9
11:38:54,19.9
11:38:55,19.9
11:38:58,19.9
11:38:59,19.9
11:39:00,19.9
11:39:02,19.9
11:39:03,19.9
11:39:06,19.9
11:39:07,19.9
11:39:08,19.9
11:39:09,19.9
11:39:12,19.9
11:39:14,19.9
11:39:16,19.9
11:39:17,19.9
11:39:18,19.9
11:39:19,19.9
11:39:21,19.9
11:39:22,19.9
11:39:23,19.9
11:39:24,19.9
11:39:26,19.9
11:39:27,19.9
11:39:28,19.9
11:39:30,19.9
11:39:31,19.9
11:39:32,19.9
11:39:33,19.9
11:39:35,19.9
11:39:36,19.9
11:39:37,19.9
11:39:38,19.9
11:39:39,19.9
11:39:41,19.9
11:39:43,19.9
11:39:44,19.9
11:39:46,19.9
11:39:47,19.9
11:39:48,19.9
11:39:50,19.9
11:39:51,19.9
11:39:52,19.9
11:39:53,19.9
11:39:55,19.9
11:39:56,19.9
11:39:57,19.9
11:39:58,19.9
11:40:00,19.9
11:40:01,19.9
11:40:02,19.9
11:40:04,19.9
11:40:05,19.9
11:40:06,19.9
11:40:07,19.9
11:40:08,19.9
11:40:10,19.9
11:40:11,19.9
11:40:12,19.9
11:40:13,19.9
11:40:15,19.9
11:40:16,19.9
11:40:17,19.9
11:40:19,19.9
11:40:20,19.9
11:40:21,19.9
11:40:22,19.9
11:40:24,19.9
11:40:25,19.9
11:40:26,19.9
11:40:27,19.9
11:40:29,19.9
11:40:30,19.9
11:40:31,19.9
11:40:32,19.9
11:40:34,19.9
11:40:35,19.9
11:40:36,19.9
11:40:38,19.9
11:40:39,19.9
11:40:40,19.9
11:40:41,19.9
11:40:43,19.9
11:40:44,19.9
11:40:45,19.9
11:40:46,19.9
11:40:48,19.9
11:40:49,19.9
11:40:50,19.9
11:40:52,19.9
11:40:53,19.9
11:40:54,19.9
11:40:55,19.9
11:40:57,19.9
11:40:58,19.9
11:40:59,19.9
11:41:00,19.9
11:41:02,19.9
11:41:03,19.9
11:41:04,19.9
11:41:06,19.9
11:41:07,19.9
11:41:08,19.9
11:41:09,19.9
11:41:10,19.9
11:41:12,19.9
11:41:13,19.9
11:41:14,19.9
11:41:15,19.9
11:41:17,19.9
11:41:18,19.9
11:41:19,19.9
11:41:20,19.9
11:41:22,19.9
11:41:23,19.9
11:41:24,19.9
11:41:25,19.9
11:41:27,19.9
11:41:28,19.9
11:41:29,19.9
11:41:30,19.9
11:41:32,19.9
11:41:33,19.9
11:41:34,19.9
11:41:36,19.9
11:41:37,19.9
11:41:38,19.9
11:41:39,19.9
11:41:41,19.9
11:41:42,19.9
11:41:43,19.9
11:41:44,19.9
11:41:46,19.9
11:41:47,19.9
11:41:48,19.9
11:41:49,19.9
11:41:50,19.9
11:41:52,19.9
11:41:53,19.9
11:41:54,19.9
11:41:55,19.9
11:41:57,19.9
11:41:58,19.9
11:41:59,19.9
11:42:00,19.9
11:42:02,19.9
11:42:03,19.9
11:42:04,19.9
11:42:05,19.9
11:42:06,19.9
11:42:09,19.9
11:42:10,19.9
11:42:11,19.9
11:42:13,19.9
11:42:14,19.9
11:42:15,19.9
11:42:17,19.9
11:42:19,19.9
11:42:20,19.9
11:42:22,19.9
11:42:23,19.9
11:42:24,19.9
11:42:25,19.9
11:42:27,19.9
11:42:28,19.9
11:42:29,19.9
11:42:30,19.9
11:42:32,19.9
11:42:33,19.9
11:42:34,19.9
11:42:35,19.9
11:42:37,19.9
11:42:38,19.9
11:42:39,19.9
11:42:40,19.9
11:42:41,19.9
11:42:43,19.9
11:42:44,19.9
11:42:45,19.9
11:42:46,19.9
11:42:48,19.9
11:42:49,19.9
11:42:50,19.9
11:42:52,19.9
11:42:53,19.9
11:42:54,19.9
11:42:55,19.9
11:42:57,19.9
11:42:58,19.9
11:42:59,19.9
11:43:00,19.9
11:43:02,19.9
11:43:03,19.9
11:43:04,19.9
11:43:06,19.9
11:43:07,19.9
11:43:08,19.9
11:43:09,19.9
11:43:11,19.9
11:43:12,19.9
11:43:13,19.9
11:43:14,19.9
11:43:15,19.9
11:43:17,19.9
11:43:18,19.9
11:43:19,19.9
11:43:21,19.9
11:43:22,19.9
11:43:23,19.9
11:43:24,19.9
11:43:26,19.9
11:43:27,19.9
11:43:28,19.9
11:43:30,19.9
11:43:31,19.9
11:43:32,19.9
11:43:33,19.9
11:43:34,19.9
11:43:36,19.9
11:43:37,19.9
11:43:38,19.9
11:43:40,19.9
11:43:41,19.9
11:43:42,19.9
11:43:43,19.9
11:43:45,19.9
11:43:46,19.9
11:43:47,19.9
11:43:48,19.9
11:43:50,19.9
11:43:51,19.9
11:43:52,19.9
11:43:54,19.9
11:43:55,19.9
11:43:56,19.9
11:43:57,19.9
11:43:59,19.9
11:44:00,19.9
11:44:01,19.9
11:44:02,19.9
11:44:04,19.9
11:44:05,19.9
11:44:06,19.9
11:44:08,19.9
11:44:09,19.9
11:44:10,19.9
11:44:11,19.9
11:44:13,19.9
11:44:14,19.9
11:44:15,19.9
11:44:16,19.9
11:44:18,19.9
11:44:19,19.9
11:44:20,19.9
11:44:22,19.9
11:44:23,19.9
11:44:24,19.9
11:44:25,19.9
11:44:26,19.9
11:44:28,19.9
11:44:29,19.9
11:44:30,19.9
11:44:31,19.9
11:44:33,19.9
11:44:34,19.9
11:44:35,19.9
11:44:37,19.9
11:44:38,19.9
11:44:39,19.9
11:44:40,19.9
11:44:42,19.9
11:44:43,19.9
11:44:44,19.9
11:44:45,19.9
11:44:47,19.9
11:44:48,19.9
11:44:49,19.9
11:44:50,19.9
11:44:51,19.9
11:44:53,19.9
11:44:54,19.9
11:44:56,19.9
11:44:58,19.9
11:44:59,19.9
11:45:00,19.9
11:45:02,19.9
11:45:03,19.9
11:45:04,19.9
11:45:05,19.9
11:45:07,19.9
11:45:08,19.9
11:45:09,19.9
11:45:10,19.9
11:45:12,19.9
11:45:13,19.9
11:45:14,19.9
11:45:15,19.9
11:45:17,19.9
11:45:18,19.9
11:45:19,19.9
11:45:20,19.9
11:45:21,19.9
11:45:23,19.9
11:45:24,19.9
11:45:25,19.9
11:45:26,19.9
11:45:27,19.9
11:45:29,19.9
11:45:30,19.9
11:45:31,19.9
11:45:33,19.9
11:45:34,19.9
11:45:35,19.9
11:45:36,19.9
11:45:38,19.9
11:45:39,19.9
11:45:40,19.9
11:45:42,19.9
11:45:43,19.9
11:45:44,19.9
11:45:45,19.9
11:45:47,19.9
11:45:48,19.9
11:45:49,19.9
11:45:50,19.9
11:45:51,19.9
11:45:53,19.9
11:45:54,19.9
11:45:55,19.9
11:45:56,19.9
11:45:58,19.9
11:45:59,19.9
11:46:00,19.9
11:46:02,19.9
11:46:03,19.9
11:46:04,19.9
11:46:05,19.9
11:46:06,19.9
11:46:08,19.9
11:46:09,19.9
11:46:10,19.9
11:46:11,19.9
11:46:13,19.9
11:46:14,19.9
11:46:15,19.9
11:46:16,19.9
11:46:18,19.9
11:46:19,19.9
11:46:20,19.9
11:46:23,19.9
11:46:24,19.9
11:46:25,19.9
11:46:26,19.9
11:46:28,19.9
11:46:29,19.9
11:46:30,19.9
11:46:31,19.9
11:46:33,19.9
11:46:34,19.9
11:46:35,19.9
11:46:36,19.9
11:46:38,19.9
11:46:39,19.9
11:46:40,19.9
11:46:41,19.9
11:46:43,19.9
11:46:44,19.9
11:46:45,19.9
11:46:46,19.9
11:46:47,19.9
11:46:49,19.9
11:46:51,19.9
11:46:54,19.9
11:46:55,19.9
11:46:56,19.9
11:46:58,19.9
11:46:59,19.9
11:47:00,19.9
11:47:02,19.9
11:47:04,19.9
11:47:05,19.9
11:47:07,19.9
11:47:09,19.9
11:47:10,19.9
11:47:12,19.9
11:47:13,19.9
11:47:14,19.9
11:47:15,19.9
11:47:16,19.9
11:47:18,19.9
11:47:19,19.9
11:47:20,19.9
11:47:22,19.9
11:47:23,19.9
11:47:24,19.9
11:47:25,19.9
11:47:27,19.9
11:47:28,19.9
11:47:29,19.9
11:47:30,19.9
11:47:32,19.9
11:47:33,19.9
11:47:34,19.9
11:47:36,19.9
11:47:37,19.9
11:47:38,19.9
11:47:39,19.9
11:47:41,19.9
11:47:42,19.9
11:47:43,19.9
11:47:47,19.9
11:47:48,19.9
11:47:49,19.9
11:47:52,19.9
11:47:53,19.9
11:47:54,19.9
11:47:55,19.9
11:47:57,19.9
11:47:58,19.9
11:47:59,19.9
11:48:01,19.9
11:48:02,19.9
11:48:03,19.9
11:48:04,19.9
11:48:06,19.9
11:48:07,19.9
11:48:08,19.9
11:48:09,19.9
11:48:11,19.9
11:48:12,19.9
11:48:13,19.9
11:48:15,19.9
11:48:16,19.9
11:48:17,19.9
11:48:18,19.9
11:48:20,19.9
11:48:21,19.9
11:48:22,19.9
11:48:23,19.9
11:48:25,19.9
11:48:26,19.9
11:48:27,19.9
11:48:29,19.9
11:48:30,19.9
11:48:31,19.9
11:48:32,19.9
11:48:34,19.9
11:48:35,19.9
11:48:36,19.9
11:48:37,19.9
11:48:39,19.9
11:48:40,19.9
11:48:41,19.9
11:48:42,19.9
11:48:44,19.9
11:48:45,19.9
11:48:46,19.9
11:48:47,19.9
11:48:49,19.9
11:48:50,19.9
11:48:51,19.9
11:48:52,19.9
11:48:54,19.9
11:48:55,19.9
11:48:56,19.9
11:48:59,19.9
11:49:00,19.9
11:49:01,19.9
11:49:03,19.9
11:49:04,19.9
11:49:05,19.9
11:49:08,19.9
11:49:09,19.9
11:49:10,19.9
11:49:12,19.9
11:49:13,19.9
11:49:14,19.9
11:49:15,19.9
11:49:17,19.9
11:49:18,19.9
11:49:19,19.9
11:49:21,19.9
11:49:23,19.9
11:49:24,19.9
11:49:26,19.9
11:49:27,19.9
11:49:28,19.9
11:49:29,19.9
11:49:30,19.9
11:49:32,19.9
11:49:33,19.9
11:49:34,19.9
11:49:35,19.9
