Time,Pressure (mbar)
13:37:54,1.59E-7
13:37:55,1.60E-7
13:37:56,1.58E-7
13:37:56,1.60E-7
13:37:57,1.59E-7
13:37:57,1.60E-7
13:37:58,1.59E-7
13:37:58,1.59E-7
13:37:59,1.59E-7
13:37:59,1.58E-7
13:38:00,1.58E-7
13:38:00,1.59E-7
13:38:01,1.58E-7
13:38:01,1.59E-7
13:38:02,1.59E-7
13:38:02,1.61E-7
13:38:03,1.59E-7
13:38:04,1.59E-7
13:38:04,1.59E-7
13:38:05,1.59E-7
13:38:05,1.60E-7
13:38:06,1.58E-7
13:38:06,1.59E-7
13:38:07,1.60E-7
13:38:07,1.59E-7
13:38:08,1.59E-7
13:38:08,1.59E-7
13:38:09,1.60E-7
13:38:09,1.59E-7
13:38:10,1.60E-7
13:38:10,1.60E-7
13:38:11,1.60E-7
13:38:12,1.60E-7
13:38:12,1.61E-7
13:38:13,1.60E-7
13:38:13,1.60E-7
13:38:14,1.59E-7
13:38:14,1.59E-7
13:38:15,1.60E-7
13:38:15,1.61E-7
13:38:16,1.60E-7
13:38:16,1.59E-7
13:38:17,1.60E-7
13:38:17,1.59E-7
13:38:18,1.60E-7
13:38:19,1.61E-7
13:38:19,1.60E-7
13:38:20,1.59E-7
13:38:20,1.59E-7
13:38:21,1.59E-7
13:38:21,1.60E-7
13:38:22,1.60E-7
13:38:22,1.59E-7
13:38:23,1.59E-7
13:38:23,1.60E-7
13:38:24,1.61E-7
13:38:24,1.60E-7
13:38:25,1.60E-7
13:38:25,1.60E-7
13:38:26,1.61E-7
13:38:27,1.60E-7
13:38:27,1.60E-7
13:38:28,1.58E-7
13:38:28,1.60E-7
13:38:29,1.60E-7
13:38:29,1.59E-7
13:38:30,1.61E-7
13:38:30,1.60E-7
13:38:31,1.60E-7
13:38:31,1.61E-7
13:38:32,1.59E-7
13:38:32,1.59E-7
13:38:33,1.59E-7
13:38:34,1.58E-7
13:38:34,1.59E-7
13:38:35,1.59E-7
13:38:35,1.58E-7
13:38:36,1.59E-7
13:38:36,1.60E-7
13:38:37,1.60E-7
13:38:37,1.59E-7
13:38:38,1.59E-7
13:38:38,1.59E-7
13:38:39,1.59E-7
13:38:39,1.60E-7
13:38:40,1.59E-7
13:38:40,1.59E-7
13:38:41,1.59E-7
13:38:42,1.60E-7
13:38:42,1.59E-7
13:38:43,1.60E-7
13:38:43,1.59E-7
13:38:44,1.60E-7
13:38:44,1.60E-7
13:38:45,1.59E-7
13:38:45,1.58E-7
13:38:46,1.59E-7
13:38:46,1.61E-7
13:38:47,1.61E-7
13:38:47,1.59E-7
13:38:48,1.59E-7
13:38:49,1.58E-7
13:38:49,1.59E-7
13:38:50,1.58E-7
13:38:50,1.59E-7
13:38:51,1.58E-7
13:38:51,1.60E-7
13:38:52,1.60E-7
13:38:52,1.60E-7
13:38:53,1.60E-7
13:38:53,1.59E-7
13:38:54,1.61E-7
13:38:54,1.61E-7
13:38:55,1.61E-7
13:38:55,1.61E-7
13:38:56,1.62E-7
13:38:57,1.61E-7
13:38:57,1.59E-7
13:38:58,1.60E-7
13:38:58,1.59E-7
13:38:59,1.60E-7
13:38:59,1.59E-7
13:39:00,1.59E-7
13:39:00,1.60E-7
13:39:01,1.61E-7
13:39:01,1.59E-7
13:39:02,1.59E-7
13:39:02,1.59E-7
13:39:03,1.59E-7
13:39:03,1.59E-7
13:39:04,1.61E-7
13:39:05,1.59E-7
13:39:05,1.59E-7
13:39:06,1.60E-7
13:39:06,1.60E-7
13:39:07,1.59E-7
13:39:07,1.59E-7
13:39:08,1.60E-7
13:39:08,1.60E-7
13:39:09,1.60E-7
13:39:09,1.61E-7
13:39:10,1.59E-7
13:39:10,1.59E-7
13:39:11,1.59E-7
13:39:11,1.60E-7
13:39:12,1.60E-7
13:39:13,1.59E-7
13:39:13,1.58E-7
13:39:14,1.59E-7
13:39:14,1.59E-7
13:39:15,1.59E-7
13:39:15,1.60E-7
13:39:16,1.60E-7
13:39:16,1.58E-7
13:39:17,1.58E-7
13:39:17,1.59E-7
13:39:18,1.59E-7
13:39:18,1.59E-7
13:39:19,1.60E-7
13:39:19,1.60E-7
13:39:20,1.60E-7
13:39:21,1.60E-7
13:39:21,1.59E-7
13:39:22,1.59E-7
13:39:22,1.61E-7
13:39:23,1.59E-7
13:39:23,1.59E-7
13:39:24,1.59E-7
13:39:24,1.60E-7
13:39:25,1.60E-7
13:39:25,1.60E-7
13:39:26,1.61E-7
13:39:26,1.60E-7
13:39:27,1.60E-7
13:39:28,1.59E-7
13:39:28,1.59E-7
13:39:29,1.60E-7
13:39:29,1.58E-7
13:39:30,1.59E-7
13:39:30,1.61E-7
13:39:31,1.61E-7
13:39:31,1.60E-7
13:39:32,1.59E-7
13:39:32,1.60E-7
13:39:33,1.59E-7
13:39:33,1.59E-7
13:39:34,1.59E-7
13:39:34,1.60E-7
13:39:35,1.59E-7
13:39:36,1.59E-7
13:39:36,1.59E-7
13:39:37,1.59E-7
13:39:37,1.59E-7
13:39:38,1.58E-7
13:39:38,1.58E-7
13:39:39,1.60E-7
13:39:39,1.60E-7
13:39:40,1.60E-7
13:39:40,1.60E-7
13:39:41,1.59E-7
13:39:41,1.60E-7
13:39:42,1.61E-7
13:39:42,1.61E-7
13:39:43,1.60E-7
13:39:44,1.59E-7
13:39:44,1.60E-7
13:39:45,1.59E-7
13:39:45,1.59E-7
13:39:46,1.59E-7
13:39:46,1.59E-7
13:39:47,1.59E-7
13:39:47,1.60E-7
13:39:48,1.58E-7
13:39:48,1.59E-7
13:39:49,1.59E-7
13:39:49,1.60E-7
13:39:50,1.60E-7
13:39:51,1.59E-7
13:39:51,1.61E-7
13:39:52,1.61E-7
13:39:52,1.60E-7
13:39:53,1.60E-7
13:39:53,1.60E-7
13:39:54,1.61E-7
13:39:54,1.61E-7
13:39:55,1.60E-7
13:39:55,1.59E-7
13:39:56,1.60E-7
13:39:56,1.59E-7
13:39:57,1.59E-7
13:39:57,1.60E-7
13:39:58,1.60E-7
13:39:59,1.59E-7
13:39:59,1.59E-7
13:40:00,1.60E-7
13:40:00,1.60E-7
13:40:01,1.59E-7
13:40:01,1.60E-7
13:40:02,1.61E-7
13:40:02,1.60E-7
13:40:03,1.60E-7
13:40:03,1.61E-7
13:40:04,1.61E-7
13:40:04,1.61E-7
13:40:05,1.60E-7
13:40:06,1.60E-7
13:40:06,1.59E-7
13:40:07,1.59E-7
13:40:07,1.61E-7
13:40:08,1.59E-7
13:40:08,1.59E-7
13:40:09,1.58E-7
13:40:09,1.60E-7
13:40:10,1.59E-7
13:40:10,1.59E-7
13:40:11,1.59E-7
13:40:11,1.59E-7
13:40:12,1.60E-7
13:40:12,1.61E-7
13:40:13,1.60E-7
13:40:14,1.60E-7
13:40:14,1.59E-7
13:40:15,1.59E-7
13:40:15,1.60E-7
13:40:16,1.60E-7
13:40:16,1.59E-7
13:40:17,1.59E-7
13:40:17,1.60E-7
13:40:18,1.59E-7
13:40:18,1.59E-7
13:40:19,1.60E-7
13:40:19,1.60E-7
13:40:20,1.58E-7
13:40:21,1.59E-7
13:40:21,1.60E-7
13:40:22,1.59E-7
13:40:22,1.59E-7
13:40:23,1.60E-7
13:40:23,1.59E-7
13:40:24,1.59E-7
13:40:24,1.60E-7
13:40:25,1.60E-7
13:40:25,1.61E-7
13:40:26,1.60E-7
13:40:26,1.60E-7
13:40:27,1.60E-7
13:40:27,1.61E-7
13:40:28,1.59E-7
13:40:29,1.59E-7
13:40:29,1.59E-7
13:40:30,1.60E-7
13:40:30,1.61E-7
13:40:31,1.61E-7
13:40:31,1.59E-7
13:40:32,1.60E-7
13:40:32,1.60E-7
13:40:33,1.60E-7
13:40:33,1.60E-7
13:40:34,1.60E-7
13:40:34,1.60E-7
13:40:35,1.59E-7
13:40:36,1.60E-7
13:40:36,1.60E-7
13:40:37,1.59E-7
13:40:37,1.61E-7
13:40:38,1.60E-7
13:40:38,1.60E-7
13:40:39,1.59E-7
13:40:39,1.60E-7
13:40:40,1.60E-7
13:40:40,1.61E-7
13:40:41,1.60E-7
13:40:41,1.59E-7
13:40:42,1.60E-7
13:40:42,1.60E-7
13:40:43,1.61E-7
13:40:44,1.59E-7
13:40:44,1.60E-7
13:40:45,1.59E-7
13:40:45,1.60E-7
13:40:46,1.60E-7
13:40:46,1.60E-7
13:40:47,1.61E-7
13:40:47,1.61E-7
13:40:48,1.61E-7
13:40:48,1.59E-7
13:40:49,1.59E-7
13:40:50,1.60E-7
13:40:50,1.59E-7
13:40:51,1.60E-7
13:40:51,1.62E-7
13:40:52,1.61E-7
13:40:52,1.58E-7
13:40:53,1.59E-7
13:40:53,1.60E-7
13:40:54,1.60E-7
13:40:54,1.58E-7
13:40:55,1.61E-7
13:40:55,1.60E-7
13:40:56,1.60E-7
13:40:56,1.60E-7
13:40:57,1.59E-7
13:40:58,1.59E-7
13:40:58,1.59E-7
13:40:59,1.60E-7
13:40:59,1.59E-7
13:41:00,1.59E-7
13:41:00,1.59E-7
13:41:01,1.60E-7
13:41:01,1.59E-7
13:41:02,1.59E-7
13:41:02,1.60E-7
13:41:03,1.60E-7
13:41:03,1.61E-7
13:41:04,1.60E-7
13:41:04,1.59E-7
13:41:05,1.59E-7
13:41:06,1.59E-7
13:41:06,1.59E-7
13:41:07,1.59E-7
13:41:07,1.60E-7
13:41:08,1.60E-7
13:41:08,1.60E-7
13:41:09,1.59E-7
13:41:09,1.60E-7
13:41:10,1.60E-7
13:41:10,1.59E-7
13:41:11,1.60E-7
13:41:11,1.60E-7
13:41:12,1.60E-7
13:41:12,1.59E-7
13:41:13,1.61E-7
13:41:14,1.61E-7
13:41:14,1.59E-7
13:41:15,1.59E-7
13:41:15,1.60E-7
13:41:16,1.60E-7
13:41:16,1.60E-7
13:41:17,1.59E-7
13:41:17,1.59E-7
13:41:18,1.59E-7
13:41:18,1.58E-7
13:41:19,1.59E-7
13:41:19,1.60E-7
13:41:20,1.59E-7
13:41:20,1.59E-7
13:41:21,1.59E-7
13:41:22,1.60E-7
13:41:22,1.59E-7
13:41:23,1.59E-7
13:41:23,1.59E-7
13:41:24,1.60E-7
13:41:24,1.60E-7
13:41:25,1.59E-7
13:41:25,1.59E-7
13:41:26,1.59E-7
13:41:26,1.61E-7
13:41:27,1.60E-7
13:41:27,1.60E-7
13:41:28,1.59E-7
13:41:28,1.58E-7
13:41:29,1.59E-7
13:41:30,1.60E-7
13:41:30,1.60E-7
13:41:31,1.60E-7
13:41:31,1.59E-7
13:41:32,1.61E-7
13:41:32,1.60E-7
13:41:33,1.59E-7
13:41:33,1.61E-7
13:41:34,1.59E-7
13:41:34,1.60E-7
13:41:35,1.61E-7
13:41:35,1.61E-7
13:41:36,1.61E-7
13:41:37,1.61E-7
13:41:37,1.60E-7
13:41:38,1.61E-7
13:41:38,1.60E-7
13:41:39,1.59E-7
13:41:39,1.60E-7
13:41:40,1.61E-7
13:41:40,1.60E-7
13:41:41,1.59E-7
13:41:41,1.59E-7
13:41:42,1.60E-7
13:41:42,1.60E-7
13:41:43,1.59E-7
13:41:43,1.60E-7
13:41:44,1.59E-7
13:41:45,1.60E-7
13:41:45,1.61E-7
13:41:46,1.61E-7
13:41:46,1.60E-7
13:41:47,1.61E-7
13:41:47,1.60E-7
13:41:48,1.59E-7
13:41:48,1.61E-7
13:41:49,1.60E-7
13:41:49,1.59E-7
13:41:50,1.59E-7
13:41:50,1.60E-7
13:41:51,1.59E-7
13:41:51,1.60E-7
13:41:52,1.60E-7
13:41:53,1.59E-7
13:41:53,1.57E-7
13:41:54,1.59E-7
13:41:54,1.60E-7
13:41:55,1.60E-7
13:41:55,1.60E-7
13:41:56,1.59E-7
13:41:56,1.59E-7
13:41:57,1.59E-7
13:41:57,1.60E-7
13:41:58,1.61E-7
13:41:58,1.61E-7
13:41:59,1.60E-7
13:42:00,1.59E-7
13:42:00,1.59E-7
13:42:01,1.60E-7
13:42:01,1.60E-7
13:42:02,1.59E-7
13:42:02,1.61E-7
13:42:03,1.60E-7
13:42:03,1.60E-7
13:42:04,1.61E-7
13:42:04,1.59E-7
13:42:05,1.60E-7
13:42:05,1.59E-7
13:42:06,1.59E-7
13:42:07,1.59E-7
13:42:07,1.58E-7
13:42:08,1.60E-7
13:42:08,1.59E-7
13:42:09,1.59E-7
13:42:09,1.59E-7
13:42:10,1.62E-7
13:42:10,1.60E-7
13:42:11,1.61E-7
13:42:11,1.59E-7
13:42:12,1.60E-7
13:42:12,1.60E-7
13:42:13,1.60E-7
13:42:13,1.60E-7
13:42:14,1.60E-7
13:42:15,1.59E-7
13:42:15,1.59E-7
13:42:16,1.61E-7
13:42:16,1.60E-7
13:42:17,1.60E-7
13:42:17,1.60E-7
13:42:18,1.60E-7
13:42:18,1.60E-7
13:42:19,1.60E-7
13:42:19,1.59E-7
13:42:20,1.59E-7
13:42:20,1.61E-7
13:42:21,1.60E-7
13:42:21,1.60E-7
13:42:22,1.61E-7
13:42:23,1.59E-7
13:42:23,1.60E-7
13:42:24,1.60E-7
13:42:24,1.59E-7
13:42:25,1.60E-7
13:42:25,1.59E-7
13:42:26,1.58E-7
13:42:26,1.60E-7
13:42:27,1.59E-7
13:42:27,1.59E-7
13:42:28,1.59E-7
13:42:28,1.60E-7
13:42:29,1.58E-7
13:42:30,1.58E-7
13:42:30,1.59E-7
13:42:31,1.60E-7
13:42:31,1.59E-7
13:42:32,1.61E-7
13:42:32,1.60E-7
13:42:33,1.59E-7
13:42:33,1.59E-7
13:42:34,1.59E-7
13:42:34,1.59E-7
13:42:35,1.59E-7
13:42:35,1.60E-7
13:42:36,1.61E-7
13:42:36,1.60E-7
13:42:37,1.61E-7
13:42:38,1.59E-7
13:42:38,1.61E-7
13:42:39,1.60E-7
13:42:39,1.60E-7
13:42:40,1.59E-7
13:42:40,1.59E-7
13:42:41,1.59E-7
13:42:41,1.59E-7
13:42:42,1.60E-7
13:42:42,1.58E-7
13:42:43,1.60E-7
13:42:43,1.59E-7
13:42:44,1.60E-7
13:42:45,1.60E-7
13:42:45,1.60E-7
13:42:46,1.60E-7
13:42:46,1.60E-7
13:42:47,1.60E-7
13:42:47,1.60E-7
13:42:48,1.59E-7
13:42:48,1.60E-7
13:42:49,1.60E-7
13:42:49,1.60E-7
13:42:50,1.60E-7
13:42:50,1.59E-7
13:42:51,1.59E-7
13:42:51,1.60E-7
13:42:52,1.60E-7
13:42:53,1.61E-7
13:42:53,1.59E-7
13:42:54,1.60E-7
13:42:54,1.60E-7
13:42:55,1.61E-7
13:42:55,1.60E-7
13:42:56,1.58E-7
13:42:56,1.60E-7
13:42:57,1.59E-7
13:42:57,1.61E-7
13:42:58,1.60E-7
13:42:58,1.60E-7
13:42:59,1.60E-7
13:42:59,1.60E-7
13:43:00,1.60E-7
13:43:01,1.60E-7
13:43:01,1.60E-7
13:43:02,1.59E-7
13:43:02,1.60E-7
13:43:03,1.58E-7
13:43:03,1.57E-7
13:43:04,1.60E-7
13:43:04,1.59E-7
13:43:05,1.58E-7
13:43:05,1.59E-7
13:43:06,1.60E-7
13:43:06,1.60E-7
13:43:07,1.59E-7
13:43:08,1.60E-7
13:43:08,1.61E-7
13:43:09,1.60E-7
13:43:09,1.61E-7
13:43:10,1.60E-7
13:43:10,1.60E-7
13:43:11,1.59E-7
13:43:11,1.59E-7
13:43:12,1.59E-7
13:43:12,1.60E-7
13:43:13,1.60E-7
13:43:13,1.59E-7
13:43:14,1.60E-7
13:43:14,1.60E-7
13:43:15,1.59E-7
13:43:16,1.59E-7
13:43:16,1.59E-7
13:43:17,1.60E-7
13:43:17,1.60E-7
13:43:18,1.59E-7
13:43:18,1.58E-7
13:43:19,1.59E-7
13:43:19,1.59E-7
13:43:20,1.58E-7
13:43:20,1.60E-7
13:43:21,1.61E-7
13:43:21,1.60E-7
13:43:22,1.60E-7
13:43:23,1.58E-7
13:43:23,1.60E-7
13:43:24,1.59E-7
13:43:24,1.58E-7
13:43:25,1.59E-7
13:43:25,1.58E-7
13:43:26,1.58E-7
13:43:26,1.61E-7
13:43:27,1.60E-7
13:43:27,1.59E-7
13:43:28,1.60E-7
13:43:28,1.60E-7
13:43:29,1.59E-7
13:43:29,1.60E-7
13:43:30,1.59E-7
13:43:31,1.60E-7
13:43:31,1.61E-7
13:43:32,1.59E-7
13:43:32,1.59E-7
13:43:33,1.61E-7
13:43:33,1.61E-7
13:43:34,1.61E-7
13:43:34,1.59E-7
13:43:35,1.60E-7
13:43:35,1.59E-7
13:43:36,1.59E-7
13:43:36,1.60E-7
13:43:37,1.58E-7
13:43:37,1.58E-7
13:43:38,1.61E-7
13:43:39,1.59E-7
13:43:39,1.59E-7
13:43:40,1.60E-7
13:43:40,1.59E-7
13:43:41,1.61E-7
13:43:41,1.60E-7
13:43:42,1.59E-7
13:43:42,1.60E-7
13:43:43,1.59E-7
13:43:43,1.61E-7
13:43:44,1.60E-7
13:43:44,1.59E-7
13:43:45,1.60E-7
13:43:46,1.61E-7
13:43:46,1.60E-7
13:43:47,1.60E-7
13:43:47,1.59E-7
13:43:48,1.59E-7
13:43:48,1.59E-7
13:43:49,1.59E-7
13:43:49,1.59E-7
13:43:50,1.61E-7
13:43:50,1.60E-7
13:43:51,1.59E-7
13:43:51,1.59E-7
13:43:52,1.60E-7
13:43:52,1.60E-7
13:43:53,1.60E-7
13:43:54,1.60E-7
13:43:54,1.60E-7
13:43:55,1.59E-7
13:43:55,1.59E-7
13:43:56,1.60E-7
13:43:56,1.59E-7
13:43:57,1.60E-7
13:43:57,1.60E-7
13:43:58,1.60E-7
13:43:58,1.60E-7
13:43:59,1.60E-7
13:43:59,1.60E-7
13:44:00,1.60E-7
13:44:00,1.59E-7
13:44:01,1.60E-7
13:44:02,1.59E-7
13:44:02,1.59E-7
13:44:03,1.60E-7
13:44:03,1.60E-7
13:44:04,1.59E-7
13:44:04,1.60E-7
13:44:05,1.59E-7
13:44:05,1.59E-7
13:44:06,1.58E-7
13:44:06,1.59E-7
13:44:07,1.59E-7
13:44:07,1.59E-7
13:44:08,1.59E-7
13:44:08,1.59E-7
13:44:09,1.59E-7
13:44:10,1.60E-7
13:44:10,1.60E-7
13:44:11,1.60E-7
13:44:11,1.59E-7
13:44:12,1.58E-7
13:44:12,1.60E-7
13:44:13,1.59E-7
13:44:13,1.59E-7
13:44:14,1.60E-7
13:44:14,1.59E-7
13:44:15,1.60E-7
13:44:15,1.61E-7
13:44:16,1.59E-7
13:44:17,1.59E-7
13:44:17,1.59E-7
13:44:18,1.60E-7
13:44:18,1.60E-7
13:44:19,1.59E-7
13:44:19,1.59E-7
13:44:20,1.59E-7
13:44:20,1.59E-7
13:44:21,1.60E-7
13:44:21,1.60E-7
13:44:22,1.60E-7
13:44:22,1.61E-7
13:44:23,1.59E-7
13:44:23,1.58E-7
13:44:24,1.60E-7
13:44:25,1.60E-7
13:44:25,1.60E-7
13:44:26,1.59E-7
13:44:26,1.59E-7
13:44:27,1.60E-7
13:44:27,1.60E-7
13:44:28,1.59E-7
13:44:28,1.59E-7
13:44:29,1.59E-7
13:44:29,1.59E-7
13:44:30,1.60E-7
13:44:30,1.60E-7
13:44:31,1.60E-7
13:44:32,1.59E-7
13:44:32,1.60E-7
13:44:33,1.60E-7
13:44:33,1.60E-7
13:44:34,1.59E-7
13:44:34,1.60E-7
13:44:35,1.59E-7
13:44:35,1.60E-7
13:44:36,1.60E-7
13:44:36,1.60E-7
13:44:37,1.61E-7
13:44:37,1.60E-7
13:44:38,1.59E-7
13:44:38,1.60E-7
13:44:39,1.59E-7
13:44:40,1.61E-7
13:44:40,1.59E-7
13:44:41,1.59E-7
13:44:41,1.59E-7
13:44:42,1.59E-7
13:44:42,1.59E-7
13:44:43,1.59E-7
13:44:43,1.59E-7
13:44:44,1.60E-7
13:44:44,1.60E-7
13:44:45,1.60E-7
13:44:45,1.59E-7
13:44:46,1.59E-7
13:44:46,1.59E-7
13:44:47,1.59E-7
13:44:48,1.60E-7
13:44:48,1.60E-7
13:44:49,1.59E-7
13:44:49,1.59E-7
13:44:50,1.59E-7
13:44:50,1.59E-7
13:44:51,1.60E-7
13:44:51,1.61E-7
13:44:52,1.60E-7
13:44:52,1.60E-7
13:44:53,1.60E-7
13:44:53,1.58E-7
13:44:54,1.59E-7
13:44:55,1.58E-7
13:44:55,1.58E-7
13:44:56,1.59E-7
13:44:56,1.60E-7
13:44:57,1.59E-7
13:44:57,1.59E-7
13:44:58,1.60E-7
13:44:58,1.60E-7
13:44:59,1.60E-7
13:44:59,1.59E-7
13:45:00,1.60E-7
13:45:00,1.59E-7
13:45:01,1.60E-7
13:45:01,1.60E-7
13:45:02,1.60E-7
13:45:03,1.60E-7
13:45:03,1.61E-7
13:45:04,1.59E-7
13:45:04,1.58E-7
13:45:05,1.60E-7
13:45:05,1.58E-7
13:45:06,1.59E-7
13:45:06,1.59E-7
13:45:07,1.59E-7
13:45:07,1.61E-7
13:45:08,1.59E-7
13:45:08,1.60E-7
13:45:09,1.59E-7
13:45:10,1.58E-7
13:45:10,1.58E-7
13:45:11,1.59E-7
13:45:11,1.59E-7
13:45:12,1.60E-7
13:45:12,1.58E-7
13:45:13,1.58E-7
13:45:13,1.58E-7
13:45:14,1.59E-7
13:45:14,1.59E-7
13:45:15,1.60E-7
13:45:15,1.59E-7
13:45:16,1.59E-7
13:45:16,1.60E-7
13:45:17,1.60E-7
13:45:18,1.60E-7
13:45:18,1.59E-7
13:45:19,1.60E-7
13:45:19,1.60E-7
13:45:20,1.59E-7
13:45:20,1.59E-7
13:45:21,1.60E-7
13:45:21,1.59E-7
